episode,season,scene_id,location,scene_text,dominant_emotion,emotion_scores
S03E05,3,S03E05_SCENE_14,DR. MERCER'S OFFICE - FLASHBACK,"Mercer: It's good to see you, Dex. How was your week? Young Dex: I'm scared, Dr. Mercer. Mercer: Scared? What's making you scared?",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_15,MATT'S APARTMENT - FBI RAID CONTINUED,"Ray: Alpha Team on approach. Ray: FBI. Get back in your apartment and close the door. Ray: Stack up. Breach. Fbi Agent: FBI! Clear! Agent: Murdock's been home. Recently. Agent: Command post, we're clear. Suspect's not here. Woman: NYPD has been advised. Citywide BOLO. Suspect Matthew Murdock to be considered armed and dangerous.",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_16,DRAMATIC MUSIC PLAYING,,neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_17,END OF EPISODE,,neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_2,THEME MUSIC PLAYING,,neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_3,MATT'S APARTMENT - FBI RAID,Agent: Alpha Team on approach. Agent: FBI. Get back in your apartment and close the door. Agent: Stack up. Breach. Fbi Agent: FBI! Agent Fremont: Clear! Agent: Murdock's been home. Recently.,neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_4,STREET - OUTSIDE RED LION NATIONAL BANK,"Woman: It was so nice to see you again. Take care. Karen: Felix Manning? You haven't returned my calls. Karen Page, from the Bulletin. Before I go to print, I'm obligated to offer you a chance to comment on your involvement in laundering money for Wilson Fisk. Karen: Look, if you talk to me off the record, help me connect some dots, I promise I will keep your name out of it. But that is only if you talk to me. Karen: You're a fixer, Mr. Manning. You're a freelancer. Other clients, a lot to lose. Once this story breaks, Fisk is gonna hang you out to dry. If I were you, I would start looking out for myself. Manning: Karen Page. Daughter of Paxton and Penelope. Kings Road, Fagan Corners, Vermont. You had the back room. My guess, Dad wanted his little girl to be safe. Sadly, he should've been more worried about his little boy. Drug addicts really do destroy families, don't they? Manning: Off the record, you're incorrect. About what I do for a living. I don't fix problems. Manning: I make them disappear.",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_5,STREET - FBI CONFRONTATION,"Fbi Agent: Karen Page? Karen: Who are you? Fbi Agent: Don't move. FBI. Karen: Uh... I have a weapon in my purse. And a concealed carry permit. Fbi Agent: Keep your hands exactly where they are and follow my instructions. Now turn around. Karen: Okay. Okay. Karen: Okay. Okay. Karen: What do you want from me? What happened? Why'd you bring me here? Foggy: I asked him to. Karen: Is Matt okay? Foggy: You wanna tell me what's going on? Ray: Ms. Page, I get that you ask questions for a living, but, for now, I'll be the one asking.",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_6,FBI OFFICE - INTERROGATION,"Ray: When's the last time you heard from Matt Murdock? Karen: Um... Months. Ray: You haven't seen or spoken to him in months? Karen: Uh, no. Ray: He give you any indication when he'd be back? Karen: Uh, no. Ray: Or whether he'd be back at all? Karen: No. Ray: Then why have you been paying his bills? Karen: He's a friend. Someone had to do it while he was away. Ray: So your friend, a blind man who you haven't spoken to in months, just ups and disappears, and you don't file a missing persons report? Karen: I figured he'd come back when he was ready. Ray: Can you think of any reason why Matt Murdock would go on the run? Karen: No. Ray: You were a secretary for Nelson and Murdock. Karen: Mmm-mmm. Office manager. Ray: And when did the firm first start working for Wilson Fisk? Karen: Um... We never worked for Wilson Fisk. Ray: Is that your signature? Ray: Do you remember depositing this retainer check for a company called CGI? Karen: Yes, I do. Um... Look, Matt and Foggy took on one case for them. That's all. Ray: According to my source, CGI was a front for Fisk. Karen: Well, we didn't know that at the time. Ray: But you do now. So you see how your last answer wasn't technically accurate? Karen: Okay, we never knowingly worked for Fisk. They hired us through someone else. Ray: Who? Karen: Some executive. Hang on. Ray: Was it this guy? James Wesley. You remember him? Karen: Uh, yeah. I think that was him. Why? Ray: Just trying to put the pieces together. Karen: Okay. Uh... Well, here are some other pieces for you to put together. Um... Felix Manning. Red Lion National Bank. Vancorp. Any of that ring any bells? Ray: I don't follow. Karen: Well, instead of letting Fisk use you and the FBI to retaliate against innocent lawyers who put him in prison, why don't you ask him if he hired a fixer named Felix Manning to launder money through Red Lion? Ask him if he's the true owner of a shell company called Vancorp. Ray: Why would I do that? Karen: Because it just bought the Presidential Hotel. Ray: Where are you getting this from? Karen: I ask questions for a living. I just ask better ones than you do. Like, has your so-called prisoner just bought the prison you're keeping him in? Ray: Has he bought? So this is what? Just a theory? Ray: You have any proof? Karen: Fisk is using you, Agent Nadeem. That's what he does. Ray: Is that a no? Karen: Am I under arrest? Ray: Not at this time. Karen: Then I'm done answering the wrong questions.",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_7,PRESIDENTIAL HOTEL - FISK'S PENTHOUSE,Donovan: Is this everything? Manning: Everything Felix's investigators were able to dig up on short notice. Donovan: Uh... This will take some time. Manning: I brought an audiobook.,neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_8,FLASHBACK - BASEBALL FIELD,"Man: Dex, ready to go? Game starts in 20. Traffic's a nightmare. We gotta hustle. What's the deal? You don't even got your uniform on. You all right, buddy? Trouble in paradise? Does the headmaster know you're drilling a hole in his pile of bricks? Coach Bradley: He doesn't like it. He gives you a hard time, you send him my way. It's damn fine practice. Coach Bradley: Hey, I got you a little something. I was gonna wait until after the game... 100% leather. That's steerhide in the pocket and cowhide in the palm, so it's nice and soft. Try it on. Coach Bradley: An all-star pitcher deserves some all-star gear. Come on, let's go break it in. Dex: Wait. Real quick, can I show you my new wind-up? Coach Bradley: All right, showboat. Let's see it. Coach Bradley: You're in the zone, Dex. Keep throwing those heaters. Umpire: Strike! Strike! Strike! Strike! Strike! Strike! Coach Bradley: All right, kiddo. Pack it in. Let's give that arm of yours a rest. Young Dex: You're pulling me? Coach Bradley: I'm gonna let Kanon finish it out. Young Dex: But... but no one's gotten a hit off me. Coach Bradley: I know. You're killin' it out here. No question. But I gotta give other kids some field time. Young Dex: You can't do this. It's not fair! You gotta let me keep going. Coach Bradley: Keep it together, okay? Take a few deep breaths. Big gulps of air. Young Dex: I need... I need to keep going. Young Dex: If I pitch a perfect game, then they might... Coach Bradley: Dex... you could pitch a billion perfect games. It won't bring your parents back. Okay. Hit the pine. Grab a Popsicle. We'll talk later.",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E05,3,S03E05_SCENE_9,DR. MERCER'S OFFICE - FLASHBACK,"Mercer: Well, this has been nice so far, hasn't it? Talking like this. Now that we've gotten to know each other a little bit, I wonder if we could talk about Coach Bradley? What happened at the field? How did it make you feel? Sad? Maybe a little scared? Young Dex: I wasn't sad. Mercer: Why not, do you think? Young Dex: He was a jerk. Mercer: How so? How was Coach Bradley a jerk? Young Dex: He never let me do what I wanted. Didn't know shit about pitching. Mercer: He was your coach for a long time. Was he always such a jerk to you? What about last year when he named you MVP? Was he a jerk then? Young Dex: No. He used to be awesome. Mercer: Dex, tell me... And be honest. We like honesty around here. When you hit Coach Bradley... was that an accident? Young Dex: Whatever you say stays between us. Mercer: That's right. There are rules about that. Not even your parents... Young Dex: My parents are dead. Mercer: I'm sorry. I meant your social worker. That's right. There are rules. What you tell me stays between us. So... was it an accident? Young Dex: No. Mercer: Can you tell me what you were trying to do? Young Dex: I was trying to kill him.",neutral,"{""anger"": 0.058429449796676636, ""disgust"": 0.08085911273956299, ""fear"": 0.06111118793487549, ""neutral"": 0.2269041895866394, ""sadness"": 0.040766122937202456}"
S03E06,3,S03E06_SCENE_1,FLASHBACK - KAREN'S APARTMENT - AFTER KILLING WESLEY,"Foggy: Karen, the gun. Where is it? Karen: Bottom of the Hudson. Foggy: Did you touch the body? Karen: He said he was gonna kill you. You and Matt and my family. He said I would die knowing I got you all killed. Foggy: Karen, that's awful, but, please, you have to focus. Did you touch the body? Karen: No. I don't think so. Foggy: What about your clothes? Get blood on them? Karen: I threw them away. Foggy: Foggy, can you not talk to me like a lawyer and just... just talk to me? I want you to tell me that I'm a bad person. Karen: I can't say that. Foggy: Why... why not? Karen: Because you're not. Foggy: Then why are you looking at me like that? Karen: Because my friend... my amazing, kind, brilliant friend... went through something terrible. And I didn't know. Foggy: When I got the gun, I could've called the cops. I could've run. Karen: You were afraid for your life. It was self-defense. Foggy: Seven times. Karen: What? Foggy: I shot him... seven times... because I wanted him dead. Matt: Hey, Karen. You need to pay me back for your rent.",anger,"{""anger"": 0.2152923971414566, ""disgust"": 0.026692607998847963, ""fear"": 0.052479112148284913, ""neutral"": 0.04311671257019043, ""surprise"": 0.08554598987102509}"
